id,ticker,stock,industry
11876100-25b6-11ec-a000-8c859079d2ba,ADROITINFO,Adroit Infotech Ltd.,IT - Software
1187613a-25b6-11ec-a1eb-8c859079d2ba,CYBERTECH,CyberTech Systems And Software Ltd.,IT - Software
1187616e-25b6-11ec-9cda-8c859079d2ba,ICICIBANK,ICICI Bank Ltd.,Bank - Private
118761a8-25b6-11ec-b3ed-8c859079d2ba,CYIENT,Cyient Ltd.,IT - Software
118761dc-25b6-11ec-8334-8c859079d2ba,ENGINERSIN,Engineers India Ltd.,Engineering
11876218-25b6-11ec-b1f4-8c859079d2ba,DHANBANK,Dhanlaxmi Bank Ltd.,Bank - Private
1187624a-25b6-11ec-94a5-8c859079d2ba,GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Mining & Minerals
11876286-25b6-11ec-9c72-8c859079d2ba,532183,Gayatri Sugars Ltd.,Sugar
118762c2-25b6-11ec-ad02-8c859079d2ba,INDUSINDBK,IndusInd Bank Ltd.,Bank - Private
118762f4-25b6-11ec-97e9-8c859079d2ba,ITDC,India Tourism Development Corporation Ltd.,"Hotel, Resort & Restaurants"
11876330-25b6-11ec-a5ab-8c859079d2ba,J&KBANK,The Jammu & Kashmir Bank Ltd.,Bank - Private
1187636c-25b6-11ec-9624-8c859079d2ba,CUB,City Union Bank Ltd.,Bank - Private
118763a8-25b6-11ec-80f5-8c859079d2ba,ARCHIES,Archies Ltd.,Retailing
118763e4-25b6-11ec-9b6c-8c859079d2ba,AXISBANK,Axis Bank Ltd.,Bank - Private
11876418-25b6-11ec-9d45-8c859079d2ba,HBSL,HB Stockholdings Ltd.,Finance - NBFC
11876452-25b6-11ec-97b8-8c859079d2ba,532217,SIEL Financial Services Ltd.,Finance - Investment
11876486-25b6-11ec-b4b5-8c859079d2ba,SOUTHBANK,The South Indian Bank Ltd.,Bank - Private
118764c0-25b6-11ec-8313-8c859079d2ba,ENERGYDEV,Energy Development Company Ltd.,Power Generation-Distribution
118764fa-25b6-11ec-8e7a-8c859079d2ba,SONATSOFTW,Sonata Software Ltd.,IT - Software
11876538-25b6-11ec-95fd-8c859079d2ba,532230,Bengal Tea & Fabrics Ltd.,Textile - Spinning
11876568-25b6-11ec-925d-8c859079d2ba,NATIONALUM,National Aluminium Company Ltd.,Aluminium & Aluminium Products
118765a6-25b6-11ec-8439-8c859079d2ba,INDNIPPON,India Nippon Electricals Ltd.,Auto Ancillary
118765e2-25b6-11ec-a87f-8c859079d2ba,NSIL,Nalwa Sons Investments Ltd.,Finance - Investment
11876614-25b6-11ec-b571-8c859079d2ba,APARINDS,Apar Industries Ltd.,Electric Equipment
11876650-25b6-11ec-9eee-8c859079d2ba,532262,TCI Industries Ltd.,Trading
1187668c-25b6-11ec-b0ab-8c859079d2ba,ACCELYA,Accelya Solutions India Ltd.,IT - Software
118766be-25b6-11ec-abd2-8c859079d2ba,532271,Orchasp Ltd.,IT - Software
118766fa-25b6-11ec-93a5-8c859079d2ba,532275,Landmarc Leisure Corporation Ltd.,TV Broadcasting & Software Production
11876736-25b6-11ec-90b2-8c859079d2ba,HCLTECH,HCL Technologies Ltd.,IT - Software
11876768-25b6-11ec-90dd-8c859079d2ba,CASTEXTECH,Castex Technologies Ltd.,Auto Ancillary
118767a4-25b6-11ec-af61-8c859079d2ba,532284,TCFC Finance Ltd.,Finance - NBFC
118767e2-25b6-11ec-aba0-8c859079d2ba,GEOJITFSL,Geojit Financial Services Ltd.,Finance - Stock Broking
1187681c-25b6-11ec-b2a7-8c859079d2ba,JINDALSTEL,Jindal Steel & Power Ltd.,Steel-Sponge Iron-Pig Iron
1187684c-25b6-11ec-8ac0-8c859079d2ba,BLBLIMITED,BLB Ltd.,Finance - Stock Broking
1187688a-25b6-11ec-9fdc-8c859079d2ba,GLENMARK,Glenmark Pharmaceuticals Ltd.,Pharmaceuticals & Drugs
118768d0-25b6-11ec-af21-8c859079d2ba,WOCKPHARMA,Wockhardt Ltd.,Pharmaceuticals & Drugs
1187690c-25b6-11ec-8c59-8c859079d2ba,TATACOFFEE,Tata Coffee Ltd.,Tea-Coffee
1187693e-25b6-11ec-82cf-8c859079d2ba,532304,KJMC Corporate Advisors (India) Ltd.,Finance - Stock Broking
1187697a-25b6-11ec-aa11-8c859079d2ba,INDSWFTLAB,Ind-Swift Laboratories Ltd.,Pharmaceuticals & Drugs
118769b6-25b6-11ec-8268-8c859079d2ba,MELSTAR,Melstar Information Technologies Ltd.,IT - Software
118769f4-25b6-11ec-9bdf-8c859079d2ba,GEPIL,GE Power India Ltd.,Engineering - Construction
11876a2e-25b6-11ec-b256-8c859079d2ba,SHREERAMA,Shree Rama Multi-Tech Ltd.,Plastic Products
11876a62-25b6-11ec-99e2-8c859079d2ba,MAHLIFE,Mahindra Lifespace Developers Ltd.,Construction - Real Estate
11876a9c-25b6-11ec-9343-8c859079d2ba,532320,Vaarad Ventures Ltd.,Miscellaneous
11876ad8-25b6-11ec-8d63-8c859079d2ba,CADILAHC,Cadila Healthcare Ltd.,Pharmaceuticals & Drugs
11876b14-25b6-11ec-8f2d-8c859079d2ba,532323,Shiva Cement Ltd.,Cement & Construction Materials
11876b50-25b6-11ec-9fde-8c859079d2ba,CINEVISTA,Cinevista Ltd.,"Film Production, Distribution & Entertainment"
11876b98-25b6-11ec-b661-8c859079d2ba,INTENTECH,Intense Technologies Ltd.,IT - Software
11876bc8-25b6-11ec-b8c4-8c859079d2ba,532329,Danlaw Technologies India Ltd.,IT - Software
11876c0c-25b6-11ec-a5ce-8c859079d2ba,AJANTPHARM,Ajanta Pharma Ltd.,Pharmaceuticals & Drugs
11876c40-25b6-11ec-906d-8c859079d2ba,532333,HB Portfolio Ltd.,Finance - Investment
11876c7a-25b6-11ec-9e9b-8c859079d2ba,532334,HB Estate Developers Ltd.,Construction - Real Estate
11876cb8-25b6-11ec-9fec-8c859079d2ba,AMBICAAGAR,Ambica Agarbathies & Aroma Industries Ltd.,Household & Personal Products
11876cf4-25b6-11ec-8aae-8c859079d2ba,532336,Baron Infotech Ltd.,IT - Software
11876d30-25b6-11ec-afaf-8c859079d2ba,COMPUSOFT,Compucom Software Ltd.,IT - Education
11876d6c-25b6-11ec-bdc5-8c859079d2ba,532340,Astro Bio Systems Ltd.,IT - Software
11876da8-25b6-11ec-bc41-8c859079d2ba,IZMO,IZMO Ltd.,IT - Software
11876de4-25b6-11ec-b158-8c859079d2ba,TVSMOTOR,TVS Motor Company Ltd.,Automobile Two & Three Wheelers
11876e18-25b6-11ec-80cf-8c859079d2ba,532344,Softsol India Ltd.,IT - Software
11876e52-25b6-11ec-a0a8-8c859079d2ba,GATI,GATI Ltd.,Logistics
11876e8c-25b6-11ec-aa13-8c859079d2ba,SUBEXLTD,Subex Ltd.,IT - Software
11876eca-25b6-11ec-a427-8c859079d2ba,TCI,Transport Corporation Of India Ltd.,Logistics
11876f06-25b6-11ec-85b4-8c859079d2ba,PADMALAYAT,Padmalaya Telefilms Ltd.,TV Broadcasting & Software Production
11876f42-25b6-11ec-9471-8c859079d2ba,AKSHOPTFBR,Aksh Optifibre Ltd.,Cable
11876f74-25b6-11ec-8ef2-8c859079d2ba,532355,Picturehouse Media Ltd.,"Film Production, Distribution & Entertainment"
11876fb0-25b6-11ec-9d6d-8c859079d2ba,TRIVENI,Triveni Engineering & Industries Ltd.,Sugar
11876fec-25b6-11ec-84ae-8c859079d2ba,MUKTAARTS,Mukta Arts Ltd.,"Film Production, Distribution & Entertainment"
11877028-25b6-11ec-8643-8c859079d2ba,532359,Hit Kit Global Solutions Ltd.,IT - Software
11877064-25b6-11ec-a49d-8c859079d2ba,532362,Nagpur Power & Industries Ltd.,Ferro & Silica Manganese
11877098-25b6-11ec-96c2-8c859079d2ba,DSSL,Dynacons Systems & Solutions Ltd.,IT - Software
118770d2-25b6-11ec-ad1a-8c859079d2ba,PNBGILTS,PNB Gilts Ltd.,Finance - NBFC
1187710c-25b6-11ec-910b-8c859079d2ba,BCG,Brightcom Group Ltd.,IT - Software
1187714a-25b6-11ec-8258-8c859079d2ba,RAMCOIND,Ramco Industries Ltd.,Cement & Construction Materials
1187717a-25b6-11ec-8d64-8c859079d2ba,RAMCOSYS,Ramco Systems Ltd.,IT - Software
118771b8-25b6-11ec-b884-8c859079d2ba,TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication - Service  Provider
118771f4-25b6-11ec-bc64-8c859079d2ba,532372,Virinchi Ltd.,IT - Software
11877226-25b6-11ec-a94b-8c859079d2ba,532373,WEP Solutions Ltd.,IT - Software
11877262-25b6-11ec-aa51-8c859079d2ba,STLTECH,Sterlite Technologies Ltd.,Cable
1187729e-25b6-11ec-9588-8c859079d2ba,TIPSINDLTD,Tips Industries Ltd.,"Film Production, Distribution & Entertainment"
118772da-25b6-11ec-98e1-8c859079d2ba,MRO-TEK,MRO-TEK Realty Ltd.,IT - Hardware
1187730c-25b6-11ec-8952-8c859079d2ba,532378,Universal Arts Ltd.,"Film Production, Distribution & Entertainment"
11877348-25b6-11ec-908e-8c859079d2ba,532379,Firstobject Technologies Ltd.,IT - Software
11877386-25b6-11ec-a87d-8c859079d2ba,532380,Baba Arts Ltd.,"Film Production, Distribution & Entertainment"
118773b6-25b6-11ec-bb9c-8c859079d2ba,BALAJITELE,Balaji Telefilms Ltd.,"Film Production, Distribution & Entertainment"
118773f4-25b6-11ec-b207-8c859079d2ba,532384,Tyche Industries Ltd.,Pharmaceuticals & Drugs
1187742e-25b6-11ec-826e-8c859079d2ba,CALSOFT,California Software Company Ltd.,IT - Software
11877468-25b6-11ec-991f-8c859079d2ba,PNC,Pritish Nandy Communications Ltd.,"Film Production, Distribution & Entertainment"
118774b0-25b6-11ec-9213-8c859079d2ba,IOB,Indian Overseas Bank,Bank - Public
118774f6-25b6-11ec-be1c-8c859079d2ba,TAJGVK,Taj GVK Hotels & Resorts Ltd.,"Hotel, Resort & Restaurants"
11877564-25b6-11ec-adcf-8c859079d2ba,OPTOCIRCUI,Opto Circuits (India) Ltd.,Medical Equipment-Supplies-Accessories
118775b4-25b6-11ec-aae3-8c859079d2ba,CREATIVEYE,Creative Eye Ltd.,TV Broadcasting & Software Production
118775f0-25b6-11ec-8533-8c859079d2ba,AXISCADES,Axiscades Technologies Ltd.,IT - Software
11877622-25b6-11ec-91b6-8c859079d2ba,532397,Konndor Industries Ltd.,Trading
11877668-25b6-11ec-8ff7-8c859079d2ba,UMESLTD,Usha Martin Education & Solutions Ltd.,IT - Software
118776cc-25b6-11ec-ad7b-8c859079d2ba,BSOFT,Birlasoft Ltd.,IT - Software
11877712-25b6-11ec-afff-8c859079d2ba,532402,USG Tech Solutions Ltd.,IT - Software
1187774c-25b6-11ec-8066-8c859079d2ba,532403,Fourth Generation Information Systems Ltd.,IT - Software
1187778a-25b6-11ec-bec7-8c859079d2ba,532404,Saven Technologies Ltd.,IT - Software
118777ba-25b6-11ec-b584-8c859079d2ba,532406,Avantel Ltd.,Telecommunication - Equipment
118777f8-25b6-11ec-9e50-8c859079d2ba,532407,Moschip Technologies Ltd.,IT - Software
11877834-25b6-11ec-b8ad-8c859079d2ba,MEGASOFT,Megasoft Ltd.,IT - Software
11877866-25b6-11ec-9e63-8c859079d2ba,532410,Transcorp International Ltd.,Travel Services
118778a2-25b6-11ec-bea8-8c859079d2ba,VISESHINFO,MPS Infotecnics Ltd.,IT - Software
118778de-25b6-11ec-88ee-8c859079d2ba,CEREBRAINT,Cerebra Integrated Technologies Ltd.,Trading
11877910-25b6-11ec-9599-8c859079d2ba,NEXTMEDIA,Next Mediaworks Ltd.,Printing And Publishing
1187794c-25b6-11ec-92e4-8c859079d2ba,SMARTLINK,Smartlink Holdings Ltd.,IT - Networking
1187797e-25b6-11ec-8868-8c859079d2ba,GODREJCP,Godrej Consumer Products Ltd.,Household & Personal Products
118779ba-25b6-11ec-a4a7-8c859079d2ba,532425,Genus Prime Infrastructures Ltd.,Engineering - Construction
118779f6-25b6-11ec-9c5d-8c859079d2ba,BFUTILITIE,BF Utilities Ltd.,Power Generation-Distribution
11877a28-25b6-11ec-920d-8c859079d2ba,MCDOWELL-N,United Spirits Ltd.,Breweries & Distilleries
11877a64-25b6-11ec-bbec-8c859079d2ba,532435,Sanmit Infra Ltd.,Construction - Real Estate
11877a9e-25b6-11ec-a2a7-8c859079d2ba,OLECTRA,Olectra Greentech Ltd.,Electronics - Components
11877adc-25b6-11ec-972c-8c859079d2ba,MPSLTD,MPS Ltd.,Printing And Publishing
11877b0c-25b6-11ec-8393-8c859079d2ba,532441,Rainbow Denim Ltd.,Textile - Weaving
11877b4a-25b6-11ec-bf24-8c859079d2ba,CERA,Cera Sanitaryware Ltd.,Ceramics-Marble-Granite-Sanitaryware
11877b7a-25b6-11ec-8c73-8c859079d2ba,532444,T Spiritual World Ltd.,IT - Software
11877bb8-25b6-11ec-8ad1-8c859079d2ba,BHARTIARTL,Bharti Airtel Ltd.,Telecommunication - Service  Provider
11877bf4-25b6-11ec-b459-8c859079d2ba,532455,Shalimar Wires Industries Ltd.,Metal - Non Ferrous
11877c26-25b6-11ec-b242-8c859079d2ba,COMPINFO,Compuage Infocom Ltd.,Trading
11877c62-25b6-11ec-9131-8c859079d2ba,GULPOLY,Gulshan Polyols Ltd.,Consumer Food
11877c9e-25b6-11ec-ba7c-8c859079d2ba,532459,FAZE Three Autofab Ltd.,Textile
11877cd0-25b6-11ec-be2f-8c859079d2ba,PONNIERODE,Ponni Sugars (Erode) Ltd.,Sugar
11877d0c-25b6-11ec-8e49-8c859079d2ba,PNB,Punjab National Bank,Bank - Public
11877d48-25b6-11ec-8dbe-8c859079d2ba,OFSS,Oracle Financial Services Software Ltd.,IT - Software
11877d7a-25b6-11ec-815a-8c859079d2ba,532467,Hazoor Multi Projects Ltd.,Construction - Real Estate
11877db6-25b6-11ec-88c5-8c859079d2ba,532468,Kama Holdings Ltd.,Finance - Investment
11877df4-25b6-11ec-8d96-8c859079d2ba,532470,MPF Systems Ltd.,Engineering - Industrial Equipments
11877e2e-25b6-11ec-8f4c-8c859079d2ba,APTECHT,Aptech Ltd.,IT - Education
11877e62-25b6-11ec-bf28-8c859079d2ba,UNIONBANK,Union Bank Of India,Bank - Public
11877e9c-25b6-11ec-9614-8c859079d2ba,UBL,United Breweries Ltd.,Breweries & Distilleries
11877ed8-25b6-11ec-9434-8c859079d2ba,ISMTLTD,ISMT Ltd.,Steel & Iron Products
11877f14-25b6-11ec-a9fb-8c859079d2ba,NOIDATOLL,Noida Toll Bridge Company Ltd.,Engineering - Construction
11877f50-25b6-11ec-9be2-8c859079d2ba,GRANULES,Granules India Ltd.,Pharmaceuticals & Drugs
11877f82-25b6-11ec-baae-8c859079d2ba,CANBK,Canara Bank,Bank - Public
11877fbe-25b6-11ec-8409-8c859079d2ba,532485,Balmer Lawrie Investments Ltd.,Finance - NBFC
11877ffa-25b6-11ec-bf3f-8c859079d2ba,POKARNA,Pokarna Ltd.,Ceramics-Marble-Granite-Sanitaryware
118780e8-25b6-11ec-88b3-8c859079d2ba,DIVISLAB,Divi's Laboratories Ltd.,Pharmaceuticals & Drugs
1187814c-25b6-11ec-a379-8c859079d2ba,ASTRAMICRO,Astra Microwave Products Ltd.,Telecommunication - Equipment
1187818a-25b6-11ec-b507-8c859079d2ba,RADICO,Radico Khaitan Ltd.,Breweries & Distilleries
118781ba-25b6-11ec-b360-8c859079d2ba,SHRIRAMCIT,Shriram City Union Finance Ltd.,Finance - NBFC
118781f8-25b6-11ec-b3d3-8c859079d2ba,MARUTI,Maruti Suzuki India Ltd.,Automobiles - Passenger Cars
11878234-25b6-11ec-b046-8c859079d2ba,RAJPALAYAM,Rajapalayam Mills Ltd.,Textile - Spinning
11878266-25b6-11ec-a773-8c859079d2ba,NAVINFLUOR,Navin Fluorine International Ltd.,Chemicals
118782a2-25b6-11ec-8972-8c859079d2ba,UCOBANK,UCO Bank,Bank - Public
118782de-25b6-11ec-9cea-8c859079d2ba,BAGFILMS,B.A.G. Films and Media Ltd.,"Film Production, Distribution & Entertainment"
11878310-25b6-11ec-8eb2-8c859079d2ba,JSL,Jindal Stainless Ltd.,Steel & Iron Products
1187834c-25b6-11ec-9bdf-8c859079d2ba,SUPRAJIT,Suprajit Engineering Ltd.,Auto Ancillary
11878388-25b6-11ec-911a-8c859079d2ba,TVSELECT,TVS Electronics Ltd.,Trading
118783ba-25b6-11ec-baaa-8c859079d2ba,IGL,Indraprastha Gas Ltd.,Industrial  Gases & Fuels
118783f6-25b6-11ec-9eec-8c859079d2ba,TVTODAY,TV Today Network Ltd.,TV Broadcasting & Software Production
11878434-25b6-11ec-a979-8c859079d2ba,PALREDTEC,Palred Technologies Ltd.,IT - Software
11878464-25b6-11ec-8613-8c859079d2ba,PETRONET,Petronet LNG Ltd.,Industrial  Gases & Fuels
1187849e-25b6-11ec-b1ab-8c859079d2ba,BIOCON,Biocon Ltd.,Pharmaceuticals & Drugs
118784dc-25b6-11ec-b451-8c859079d2ba,PTC,PTC India Ltd.,Power Generation-Distribution
1187850c-25b6-11ec-ae43-8c859079d2ba,MAHABANK,Bank Of Maharashtra,Bank - Public
1187854a-25b6-11ec-8e6a-8c859079d2ba,RKFORGE,Ramkrishna Forgings Ltd.,Forgings
11878586-25b6-11ec-8f16-8c859079d2ba,DATAMATICS,Datamatics Global Services Ltd.,IT - Software
118785b8-25b6-11ec-9a5d-8c859079d2ba,NDTV,New Delhi Television Ltd.,TV Broadcasting & Software Production
118785f4-25b6-11ec-9adf-8c859079d2ba,STAR,Strides Pharma Science Ltd.,Pharmaceuticals & Drugs
11878626-25b6-11ec-afbb-8c859079d2ba,JPASSOCIAT,Jaiprakash Associates Ltd.,Cement & Construction Materials
11878662-25b6-11ec-a26d-8c859079d2ba,ULTRACEMCO,Ultratech Cement Ltd.,Cement & Construction Materials
1187869e-25b6-11ec-a31e-8c859079d2ba,MINDAIND,Minda Industries Ltd.,Auto Ancillary
118786d0-25b6-11ec-995a-8c859079d2ba,TCS,Tata Consultancy Services Ltd.,IT - Software
1187870c-25b6-11ec-9ff8-8c859079d2ba,COFORGE,Coforge Ltd.,IT - Software
11878748-25b6-11ec-8084-8c859079d2ba,GULFPETRO,GP Petroleums Ltd.,Lubricants
11878786-25b6-11ec-beac-8c859079d2ba,CENTURYPLY,Century Plyboards (India) Ltd.,Wood & Wood Products
118787b6-25b6-11ec-9dbc-8c859079d2ba,WELENT,Welspun Enterprises Ltd.,Construction - Real Estate
118787f4-25b6-11ec-b15f-8c859079d2ba,NTPC,NTPC Ltd.,Power Generation-Distribution
1187882e-25b6-11ec-9122-8c859079d2ba,SALSTEEL,SAL Steel Ltd.,Steel-Sponge Iron-Pig Iron
11878868-25b6-11ec-8e3d-8c859079d2ba,JBMA,JBM Auto Ltd.,Auto Ancillary
1187889c-25b6-11ec-87b1-8c859079d2ba,DWARKESH,Dwarikesh Sugar Industries Ltd.,Sugar
118788d8-25b6-11ec-afd7-8c859079d2ba,INDOCO,Indoco Remedies Ltd.,Pharmaceuticals & Drugs
1187890a-25b6-11ec-80a3-8c859079d2ba,VIPCLOTHNG,VIP Clothing Ltd.,Textile
11878946-25b6-11ec-9bf9-8c859079d2ba,IMPEXFERRO,Impex Ferro Tech Ltd.,Ferro & Silica Manganese
11878982-25b6-11ec-a114-8c859079d2ba,XCHANGING,Xchanging Solutions Ltd.,IT - Software
118789b4-25b6-11ec-a12f-8c859079d2ba,JETAIRWAYS,Jet Airways (India) Ltd.,Airlines
118789f0-25b6-11ec-8d83-8c859079d2ba,MORARJEE,Morarjee Textiles Ltd.,Textile - Weaving
11878a2c-25b6-11ec-8c22-8c859079d2ba,GDL,Gateway Distriparks Ltd.,Logistics
11878a68-25b6-11ec-af64-8c859079d2ba,JINDALPHOT,Jindal Photo Ltd.,Photographic Products
11878a9a-25b6-11ec-85be-8c859079d2ba,PONDYOXIDE,Pondy Oxides & Chemicals Ltd.,Metal - Non Ferrous
11878ad8-25b6-11ec-9d90-8c859079d2ba,JPPOWER,Jaiprakash Power Ventures Ltd.,Power Generation-Distribution
11878b08-25b6-11ec-a09d-8c859079d2ba,3IINFOTECH,3I Infotech Ltd.,IT - Software
11878b46-25b6-11ec-8c6a-8c859079d2ba,MBECL,Mcnally Bharat Engineering Company Ltd.,Engineering - Construction
11878b80-25b6-11ec-a59e-8c859079d2ba,GOKEX,Gokaldas Exports Ltd.,Textile
11878bb4-25b6-11ec-8b24-8c859079d2ba,ALLSEC,Allsec Technologies Ltd.,BPO-ITeS
11878bee-25b6-11ec-8ecf-8c859079d2ba,IIFL,IIFL Finance Ltd.,Finance - Investment
11878c28-25b6-11ec-9738-8c859079d2ba,MANGALAM,Mangalam Drugs And Organics Ltd.,Pharmaceuticals & Drugs
11878c5c-25b6-11ec-816d-8c859079d2ba,SHOPERSTOP,Shoppers Stop Ltd.,Retailing
11878c98-25b6-11ec-a1fd-8c859079d2ba,CYBERMEDIA,Cyber Media (India) Ltd.,Printing And Publishing
11878cd4-25b6-11ec-9d32-8c859079d2ba,NDL,Nandan Denim Ltd.,Textile
11878d06-25b6-11ec-996c-8c859079d2ba,JSWHL,JSW Holdings Ltd.,Finance - Investment
11878d42-25b6-11ec-a63a-8c859079d2ba,JKCEMENT,JK Cement Ltd.,Cement & Construction Materials
11878d7e-25b6-11ec-98fd-8c859079d2ba,532645,Beeyu Overseas Ltd.,Agriculture
11878db0-25b6-11ec-a9cd-8c859079d2ba,YESBANK,Yes Bank Ltd.,Bank - Private
11878dec-25b6-11ec-a320-8c859079d2ba,NECLIFE,Nectar Lifesciences Ltd.,Pharmaceuticals & Drugs
11878e28-25b6-11ec-b3b8-8c859079d2ba,MSPL,MSP Steel & Power Ltd.,Steel & Iron Products
11878e5a-25b6-11ec-820c-8c859079d2ba,SPLIL,SPL Industries Ltd.,Textile
11878e98-25b6-11ec-b02c-8c859079d2ba,KTKBANK,The Karnataka Bank Ltd.,Bank - Private
11878ec8-25b6-11ec-9d25-8c859079d2ba,MCLEODRUSS,Mcleod Russel India Ltd.,Tea-Coffee
11878f06-25b6-11ec-a343-8c859079d2ba,532656,Facor Alloys Ltd.,Ferro & Silica Manganese
11878f40-25b6-11ec-b67c-8c859079d2ba,IDFC,IDFC Ltd.,Finance - NBFC
11878f74-25b6-11ec-b8f1-8c859079d2ba,VIVIMEDLAB,Vivimed Labs Ltd.,Pharmaceuticals & Drugs
11878fae-25b6-11ec-b739-8c859079d2ba,RML,Rane (Madras) Ltd.,Auto Ancillary
11878fe8-25b6-11ec-913c-8c859079d2ba,HTMEDIA,HT Media Ltd.,Printing And Publishing
1187901c-25b6-11ec-b2b6-8c859079d2ba,SASKEN,Sasken Technologies Ltd.,IT - Software
11879058-25b6-11ec-b56d-8c859079d2ba,RAJVIR,Rajvir Industries Ltd.,Textile - Spinning
11879094-25b6-11ec-9195-8c859079d2ba,FCSSOFT,FCS Software Solutions Ltd.,IT - Software
118790d0-25b6-11ec-9458-8c859079d2ba,SUZLON,Suzlon Energy Ltd.,Electric Equipment
11879102-25b6-11ec-ba46-8c859079d2ba,AURIONPRO,Aurionpro Solutions Ltd.,IT - Software
1187913e-25b6-11ec-8e67-8c859079d2ba,RENUKA,Shree Renuka Sugars Ltd.,Sugar
1187917a-25b6-11ec-89bb-8c859079d2ba,BASML,Bannari Amman Spinning Mills Ltd.,Textile - Spinning
118791b6-25b6-11ec-b297-8c859079d2ba,PBAINFRA,PBA Infrastructure Ltd.,Engineering - Construction
118791e8-25b6-11ec-852c-8c859079d2ba,BRFL,Bombay Rayon Fashions Ltd.,Textile
11879224-25b6-11ec-b14a-8c859079d2ba,SORILINFRA,SORIL Infra Resources Ltd.,Engineering
11879258-25b6-11ec-88fc-8c859079d2ba,AIAENG,AIA Engineering Ltd.,Engineering - Industrial Equipments
11879292-25b6-11ec-a63e-8c859079d2ba,EKC,Everest Kanto Cylinder Ltd.,Engineering - Industrial Equipments
118792c6-25b6-11ec-8581-8c859079d2ba,KERNEX,Kernex Microsystems (India) Ltd.,IT - Software
11879300-25b6-11ec-9d68-8c859079d2ba,REPRO,Repro India Ltd.,Printing And Publishing
1187933a-25b6-11ec-93e2-8c859079d2ba,PVR,PVR Ltd.,"Film Production, Distribution & Entertainment"
1187936e-25b6-11ec-a6f3-8c859079d2ba,RAMSARUP,Ramsarup Industries Ltd.,Engineering - Construction
118793a8-25b6-11ec-b340-8c859079d2ba,RMCL,Radha Madhav Corporation Ltd.,Packaging
118793e6-25b6-11ec-a50a-8c859079d2ba,PUNJLLOYD,Punj Lloyd Ltd.,Engineering - Construction
11879418-25b6-11ec-bccd-8c859079d2ba,BARTRONICS,Bartronics India Ltd.,IT - Software
11879454-25b6-11ec-b64d-8c859079d2ba,CELEBRITY,Celebrity Fashions Ltd.,Textile
11879490-25b6-11ec-b6e7-8c859079d2ba,EDUCOMP,Educomp Solutions Ltd.,IT - Education
118794c2-25b6-11ec-ad8d-8c859079d2ba,NITINSPIN,Nitin Spinners Ltd.,Textile - Spinning
118794fe-25b6-11ec-9f5e-8c859079d2ba,ROHLTD,Royal Orchid Hotels Ltd.,"Hotel, Resort & Restaurants"
1187953a-25b6-11ec-adaf-8c859079d2ba,ENIL,Entertainment Network (India) Ltd.,TV Broadcasting & Software Production
1187956c-25b6-11ec-8856-8c859079d2ba,532701,Cella Space Ltd.,Paper & Paper Products
118795a8-25b6-11ec-92bc-8c859079d2ba,GSPL,Gujarat State Petronet Ltd.,Gas Transmission-Marketing
118795da-25b6-11ec-8ebe-8c859079d2ba,JAGRAN,Jagran Prakashan Ltd.,Printing And Publishing
11879618-25b6-11ec-bfa2-8c859079d2ba,INOXLEISUR,Inox Leisure Ltd.,"Film Production, Distribution & Entertainment"
11879652-25b6-11ec-afc8-8c859079d2ba,DYNPRO,Dynemic Products Ltd.,Dyes & Pigments
11879686-25b6-11ec-a31c-8c859079d2ba,GVKPIL,GVK Power & Infrastructure Ltd.,Power Generation-Distribution
118796c0-25b6-11ec-807f-8c859079d2ba,SADBHAV,Sadbhav Engineering Ltd.,Engineering - Construction
118796fa-25b6-11ec-99d5-8c859079d2ba,RCOM,Reliance Communications Ltd.,Telecommunication - Service  Provider
1187972e-25b6-11ec-9b20-8c859079d2ba,SAKUMA,Sakuma Exports Ltd.,Trading
11879768-25b6-11ec-a14f-8c859079d2ba,KEC,KEC International Ltd.,Engineering - Construction
1187979c-25b6-11ec-a2a3-8c859079d2ba,GILLANDERS,Gillanders Arbuthnot & Company Ltd.,Diversified
118797d8-25b6-11ec-87a1-8c859079d2ba,INDOTECH,Indo Tech Transformers Ltd.,Electric Equipment
11879814-25b6-11ec-a301-8c859079d2ba,BLKASHYAP,B.L. Kashyap and Sons Ltd.,Construction - Real Estate
11879846-25b6-11ec-b947-8c859079d2ba,M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Finance - NBFC
11879882-25b6-11ec-a3fe-8c859079d2ba,VISASTEEL,Visa Steel Ltd.,Steel & Iron Products
118798b4-25b6-11ec-9c16-8c859079d2ba,NITCO,Nitco Ltd.,Ceramics-Marble-Granite-Sanitaryware
118798f0-25b6-11ec-ad42-8c859079d2ba,532723,MPDL Ltd.,Sugar
1187992c-25b6-11ec-98fe-8c859079d2ba,SOLARINDS,Solar Industries India Ltd.,Chemicals
1187995e-25b6-11ec-9402-8c859079d2ba,GALLANTT,Gallantt Metal Ltd.,Steel & Iron Products
1187999a-25b6-11ec-b06a-8c859079d2ba,MALUPAPER,Malu Paper Mills Ltd.,Paper & Paper Products
118799cc-25b6-11ec-9969-8c859079d2ba,UTTAMSUGAR,Uttam Sugar Mills Ltd.,Sugar
11879a08-25b6-11ec-923e-8c859079d2ba,SGL,STL Global Ltd.,Textile
