id,title,link,summary,published,source,org,mapped_stock_id,ticker,stock,industry
2d903e5e-0885-11ee-ad77-acde48001122,IEX shares suffer a shock as Centre pushes for market coupling in power space,https://www.moneycontrol.com/news/buzzing-stocks/iex-shares-suffershock-as-centre-pushes-for-market-couplingpower-space_17076691.html,"Currently, according to the analysts, National Load Dispatch Center (NLDC) is acting as the market coupler – for a very small portion of the market, but now they expect the organisation to become a full-fledged market coupler role.",2023-06-09 05:20:49,money_control,IEX,11882dba-25b6-11ec-82b9-8c859079d2ba,IEX,Indian Energy Exchange Ltd.,Power Generation-Distribution
2d903d64-0885-11ee-ad77-acde48001122,KPI Green Energy zooms 7% to hit 52-week high,https://www.moneycontrol.com/news/buzzing-stocks/kpi-green-energy-zooms-7-to-hit-52-week-high_17077031.html,"The company got commissioning certificates from the Gujarat Energy Development Agency for a 7.20 MW wind-solar hybrid power project, the second such nod in a many days",2023-06-09 08:15:55,money_control,KPI Green Energy,118a1242-25b6-11ec-ad52-8c859079d2ba,543310,Times Green Energy (India) Ltd.,Trading
2d903d96-0885-11ee-ad77-acde48001122,Market coupling casts a shadow on IEX. What should investors do?,https://www.moneycontrol.com/news/buzzing-stocks/market-coupling-castsshadowiex-what-should-investors-do_17076991.html,Market coupling refers to forming of a single power trading entity owned by the government where price discovery will happen with power getting dispatched to short-term power trading platforms,2023-06-09 07:42:03,money_control,IEX,11882dba-25b6-11ec-82b9-8c859079d2ba,IEX,Indian Energy Exchange Ltd.,Power Generation-Distribution
2d903d1e-0885-11ee-ad77-acde48001122,"Paytm gains on RBI nod to First Loan Default Guarantee model, up third day in a row",https://www.moneycontrol.com/news/buzzing-stocks/paytm-gainsrbi-nod-to-first-loan-default-guarantee-modelthird-daya-row_17077191.html,"FLDG helps banks and NBFCs cover potential losses, as well as gives them confidence that fintechs understand credit risk",2023-06-09 09:36:17,money_control,First Loan Defa G,,nan,nan,nan
2d903d1e-0885-11ee-ad77-acde48001122,"Paytm gains on RBI nod to First Loan Default Guarantee model, up third day in a row",https://www.moneycontrol.com/news/buzzing-stocks/paytm-gainsrbi-nod-to-first-loan-default-guarantee-modelthird-daya-row_17077191.html,"FLDG helps banks and NBFCs cover potential losses, as well as gives them confidence that fintechs understand credit risk",2023-06-09 09:36:17,money_control,Paytm,,nan,nan,nan
2d903d1e-0885-11ee-ad77-acde48001122,"Paytm gains on RBI nod to First Loan Default Guarantee model, up third day in a row",https://www.moneycontrol.com/news/buzzing-stocks/paytm-gainsrbi-nod-to-first-loan-default-guarantee-modelthird-daya-row_17077191.html,"FLDG helps banks and NBFCs cover potential losses, as well as gives them confidence that fintechs understand credit risk",2023-06-09 09:36:17,money_control,RBI,,nan,nan,nan
2d903d32-0885-11ee-ad77-acde48001122,Premier Explosives takes off on order wins but profit booking pulls it down,https://www.moneycontrol.com/news/buzzing-stocks/premier-explosives-takes-offorder-winsprofit-booking-pulls-it-down_17077091.html,Premier Explosives has received a Rs 43.26-crore order to supply PI  P2 motors to Bharat Dynamics for Medium Range Surface to Air Mission. The second order is from Larsen  Toubro,2023-06-09 08:45:49,money_control,Premier Explosives,1186addc-25b6-11ec-b01e-8c859079d2ba,PREMEXPLN,Premier Explosives Ltd.,Chemicals
2d903e18-0885-11ee-ad77-acde48001122,Schneider Electric slumps 4% as MD  CEO resigns,https://www.moneycontrol.com/news/buzzing-stocks/schneider-electric-slumps-4-as-mdceo-resigns_17076811.html,"Sanjay Sudhakaran, Managing Director and Chief Executive Officer of Schneider Electric Infrastructure,Why this mid sized cement manufacturer merits investors attention? | Stock of the day resigned on June 8, 2023 to pursue a career outside the organisation.",2023-06-09 06:18:56,money_control,MD,,nan,nan,nan
2d903e18-0885-11ee-ad77-acde48001122,Schneider Electric slumps 4% as MD  CEO resigns,https://www.moneycontrol.com/news/buzzing-stocks/schneider-electric-slumps-4-as-mdceo-resigns_17076811.html,"Sanjay Sudhakaran, Managing Director and Chief Executive Officer of Schneider Electric Infrastructure,Why this mid sized cement manufacturer merits investors attention? | Stock of the day resigned on June 8, 2023 to pursue a career outside the organisation.",2023-06-09 06:18:56,money_control,Schneider Electric,,nan,nan,nan
2d903e4a-0885-11ee-ad77-acde48001122,SpiceJet flies 5.5% higher on plans to induct 10 Boeing 737 aircraft,https://www.moneycontrol.com/news/buzzing-stocks/spicejet-flies-55-higherplans-to-induct-10-boeing-737-aircraft_17076771.html,The announcement came just a day after the SpiceJet said that it had partnered with FTAI Aviation to effectively manage maintenance expenses and minimize aircraft downtime.,2023-06-09 05:57:09,money_control,SpiceJet,11854fdc-25b6-11ec-b892-8c859079d2ba,SPICEJET,SpiceJet Ltd.,Airlines
2d903e2c-0885-11ee-ad77-acde48001122,"Sugar stocks in a sweet spot, El Nino arrival sparks shortage fears",https://www.moneycontrol.com/news/buzzing-stocks/sugar-stocksa-sweet-spot-el-nino-arrival-sparks-shortage-fears_17076791.html,"The US National Oceanic and Atmospheric Administration#39;s Climate Prediction Center said on June 8 that El Nino has kicked off. The weather pattern has often been associated with inadequate monsoon rains in India, the world#39;s biggest sugar producer",2023-06-09 06:15:20,money_control,El Nino,,nan,nan,nan
2d903de6-0885-11ee-ad77-acde48001122,Sula Vineyards hits record high with 10% rally in 3rd straight session in green,https://www.moneycontrol.com/news/buzzing-stocks/sula-vineyards-hits-record-high10-rally3rd-straight-sessiongreen_17076921.html,"Sula Vineyards has reported a strong performance for the full year, with a net profit of Rs 84 crore, up 61% from a year ago. Revenues for FY23 jumped 22% year on year to Rs 553 crore.",2023-06-09 07:11:08,money_control,Sula Vineyards,,nan,nan,nan
2d903dfa-0885-11ee-ad77-acde48001122,Tata Teleservices jumps 30% in 3 days on robust trading volumes,https://www.moneycontrol.com/news/buzzing-stocks/tata-teleservices-jumps-303-daysrobust-trading-volumes_17076851.html,"Tata Teleservices posted a net loss of Rs 277 crore for the three months to March, marginally down from the Rs 280 crore loss clocked in the corresponding quarter of FY23.",2023-06-09 06:33:49,money_control,Tata Teleservices,,nan,nan,nan
